2016-01-22 00:37:41,526 : INFO : site=tripadvisor, ftype=JointSemantic, index=24, rmse=0.23452, rho=0.28383, mse=0.05500, mae=0.17326
2016-01-22 00:46:11,633 : INFO : site=tripadvisor, ftype=JointSemantic, index=25, rmse=0.23610, rho=0.27396, mse=0.05574, mae=0.17390
2016-01-22 00:54:41,889 : INFO : site=tripadvisor, ftype=JointSemantic, index=26, rmse=0.23323, rho=0.26750, mse=0.05440, mae=0.17277
2016-01-22 01:03:13,384 : INFO : site=tripadvisor, ftype=JointSemantic, index=27, rmse=0.23301, rho=0.27911, mse=0.05430, mae=0.17194
2016-01-22 01:11:44,480 : INFO : site=tripadvisor, ftype=JointSemantic, index=28, rmse=0.23267, rho=0.26494, mse=0.05413, mae=0.17176
2016-01-22 01:20:16,966 : INFO : site=tripadvisor, ftype=JointSemantic, index=29, rmse=0.23650, rho=0.27258, mse=0.05593, mae=0.17386
2016-01-22 01:28:47,820 : INFO : site=tripadvisor, ftype=JointSemantic, index=30, rmse=0.23325, rho=0.27514, mse=0.05441, mae=0.17260
2016-01-22 01:37:19,726 : INFO : site=tripadvisor, ftype=JointSemantic, index=31, rmse=0.23448, rho=0.27948, mse=0.05498, mae=0.17293
2016-01-22 01:45:53,057 : INFO : site=tripadvisor, ftype=JointSemantic, index=32, rmse=0.23568, rho=0.28500, mse=0.05554, mae=0.17316
2016-01-22 01:54:26,473 : INFO : site=tripadvisor, ftype=JointSemantic, index=33, rmse=0.23621, rho=0.27851, mse=0.05580, mae=0.17372
2016-01-22 02:03:41,329 : INFO : site=tripadvisor, ftype=JointSemantic, index=34, rmse=0.23327, rho=0.23999, mse=0.05441, mae=0.17320
2016-01-22 02:13:17,896 : INFO : site=tripadvisor, ftype=JointSemantic, index=35, rmse=0.23685, rho=0.27376, mse=0.05610, mae=0.17532
2016-01-22 02:22:59,376 : INFO : site=tripadvisor, ftype=JointSemantic, index=36, rmse=0.23542, rho=0.27990, mse=0.05542, mae=0.17440
